scope,rule_id,family,direction,trades,total_pnl,avg_pnl,median_pnl,win_rate,profit_factor,max_drawdown,sharpe_trade,adjusted_t,is_trades,is_pnl,is_avg,is_win_rate,oos_trades,oos_pnl,oos_avg,oos_win_rate,largest_day_pnl,largest_day_concentration,rules_tried,passes_n80,passes_oos,passes_concentration,passes_pf,passes_adjusted_t,passes_all_core
full_history,fade|long|buffer_points=0|ema_ext=0|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=close_prev_high|rsi_mode=not_bull|start=10:00|stop_mode=fixed|stop_points=30|target_mode=vwap|time_exit=12:00|vwap_ext=0,fade_extreme,long,248,766.8105146557552,3.0919778816764323,-62.34,0.4637096774193548,1.0924846421462404,-841.4720475084829,0.03738623110167593,0.026873046767974765,148,295.123949728454,1.9940807414084731,0.46621621621621623,100,471.68656492730145,4.716865649273014,0.46,413.30360224431587,0.5389905254883738,480,True,True,False,False,False,False
full_history,or_retest|long|buffer_points=0|confirm_pattern=simple|end=12:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=all|start=09:45|stop_mode=fixed|stop_points=30|target_mode=fixed|target_points=30|time_exit=12:00|touch_tolerance=5,or_retest,long,340,751.899999999998,2.2114705882352883,57.66,0.5411764705882353,1.0789227294101833,-808.4200000000016,0.03753743494836991,0.03159245913620893,204,13.639999999998963,0.06686274509803414,0.5245098039215687,136,738.2599999999994,5.428382352941172,0.5661764705882353,57.66,0.0766857294853041,480,True,True,True,False,False,False
full_history,or_retest|long|buffer_points=0|confirm_pattern=simple|end=12:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=all|or_stop_fraction=0.25|start=09:45|stop_mode=or_fraction|target_mode=fixed|target_points=30|time_exit=12:00|touch_tolerance=5,or_retest,long,340,695.0249999999986,2.044191176470584,-23.2775,0.45588235294117646,1.0857920512511914,-697.405000000001,0.03918804783609112,0.0329816568871143,204,290.1399999999993,1.4222549019607809,0.4264705882352941,136,404.8849999999996,2.977095588235291,0.5,57.66,0.08296104456674236,480,True,True,True,False,False,False
full_history,fade|long|buffer_points=8|ema_ext=0|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=green_close|rr=1.5|rsi_mode=not_bull|start=09:45|stop_mode=signal_extreme|target_mode=rr|time_exit=12:00|vwap_ext=0,fade_extreme,long,353,691.4799999999985,1.9588668555240751,-31.84,0.44192634560906513,1.0655681122095808,-1083.7200000000007,0.028328147895172896,0.024293210599846973,211,-193.99000000000117,-0.9193838862559297,0.4265402843601896,142,885.469999999999,6.235704225352106,0.4647887323943662,245.91,0.35562850697055665,480,True,False,False,False,False,False
full_history,or_retest|long|buffer_points=0|confirm_pattern=simple|end=11:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=all|start=09:45|stop_mode=fixed|stop_points=30|target_mode=fixed|target_points=30|time_exit=12:00|touch_tolerance=5,or_retest,long,309,627.9399999999986,2.0321682847896394,57.66,0.5372168284789643,1.0709046399551942,-911.8800000000014,0.03408615437967811,0.02734869624414374,185,11.599999999999113,0.06270270270269791,0.518918918918919,124,616.3399999999995,4.970483870967738,0.5645161290322581,57.66,0.09182405962353112,480,True,True,True,False,False,False
full_history,fade|long|buffer_points=0|ema_ext=0|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=beyond_or|pattern=close_prev_high|rsi_mode=not_bull|start=10:00|stop_mode=fixed|stop_points=30|target_mode=vwap|time_exit=12:00|vwap_ext=0,fade_extreme,long,203,595.199862130418,2.9320190252729947,-62.34,0.39408866995073893,1.0776230874134258,-813.0262710049084,0.03205891809544088,0.02084856952418978,121,640.8777500270065,5.2965103308017065,0.4214876033057851,82,-45.67788789658829,-0.5570474133730279,0.35365853658536583,413.30360224431587,0.6943946538646112,480,True,False,False,False,False,False
full_history,or_retest|long|buffer_points=0|confirm_pattern=simple|end=11:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=all|or_stop_fraction=0.25|rr=1.5|start=09:45|stop_mode=or_fraction|target_mode=rr|time_exit=12:00|touch_tolerance=5,or_retest,long,309,549.6899999999983,1.778932038834946,-25.715,0.43042071197411,1.0626519097098546,-671.6975000000002,0.0266907249750908,0.02141504499888475,185,212.16249999999945,1.1468243243243215,0.41621621621621624,124,337.52749999999924,2.7219959677419294,0.45161290322580644,237.66,0.43235278065819044,480,True,True,False,False,False,False
full_history,fade|long|buffer_points=0|ema_ext=10|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=green_close|rr=1.5|rsi_mode=not_bull|start=10:00|stop_mode=fixed|stop_points=30|target_mode=rr|time_exit=12:00|vwap_ext=10,fade_extreme,long,290,517.399999999998,1.784137931034476,-62.34,0.43103448275862066,1.0505194500859236,-1126.2800000000018,0.024165250201432106,0.01878320404512401,174,328.8399999999989,1.889885057471258,0.43103448275862066,116,188.55999999999932,1.6255172413793044,0.43103448275862066,87.66,0.16942404329339067,480,True,True,True,False,False,False
full_history,fade|long|buffer_points=0|ema_ext=0|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=close_prev_high|rr=1.5|rsi_mode=not_bull|start=10:00|stop_mode=fixed|stop_points=30|target_mode=rr|time_exit=12:00|vwap_ext=0,fade_extreme,long,286,513.7599999999985,1.796363636363631,-62.34,0.4370629370629371,1.0511879355248812,-1309.7000000000046,0.024433792575449104,0.018860503418262536,171,412.8599999999984,2.4143859649122716,0.4444444444444444,115,100.8999999999995,0.8773913043478216,0.4260869565217391,87.66,0.1706244160697607,480,True,False,True,False,False,False
full_history,fade|long|buffer_points=0|ema_ext=20|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=beyond_or|pattern=close_prev_high|rsi_mode=not_bull|start=10:00|stop_mode=fixed|stop_points=30|target_mode=vwap|time_exit=12:00|vwap_ext=20,fade_extreme,long,175,436.62749491533623,2.495014256659064,-62.34,0.36,1.0625354471612087,-745.4402241486887,0.02605225427611881,0.015730542991781768,105,259.72462619570035,2.4735678685304796,0.37142857142857144,70,176.90286871963582,2.5271838388519403,0.34285714285714286,413.30360224431587,0.9465817133766554,480,True,True,False,False,False,False
