rule_id,family,direction,date,or_class,or_size,signal_ts,entry_ts,entry_price,exit_ts,exit_price,exit_reason,net_pnl,scope
inverse_orb|short|buffer_points=0|confirm_pattern=simple|end=12:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=tight|start=09:45|stop_mode=fixed|stop_points=30|target_mode=fixed|target_points=30|time_exit=12:00|touch_tolerance=5,inverse_orb,short,2026-04-22,tight,79.5,2026-04-22 10:02:00-04:00,2026-04-22 10:03:00-04:00,26884.5,2026-04-22 10:06:00-04:00,26855.0,target,57.66,full_history
inverse_orb|short|buffer_points=0|confirm_pattern=simple|end=12:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=tight|start=09:45|stop_mode=fixed|stop_points=30|target_mode=fixed|target_points=30|time_exit=12:00|touch_tolerance=5,inverse_orb,short,2026-04-24,tight,83.25,2026-04-24 10:13:00-04:00,2026-04-24 10:14:00-04:00,27250.0,2026-04-24 10:21:00-04:00,27220.5,target,57.66,full_history
inverse_orb|short|buffer_points=0|confirm_pattern=break_prev|end=12:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=all|start=09:45|stop_mode=fixed|stop_points=30|target_mode=fixed|target_points=30|time_exit=12:00|touch_tolerance=5,inverse_orb,short,2023-12-19,normal,50.0,2023-12-19 10:36:00-05:00,2023-12-19 10:37:00-05:00,17201.0,2023-12-19 12:00:00-05:00,17191.5,time_exit,17.66,full_history
inverse_orb|short|buffer_points=0|confirm_pattern=break_prev|end=12:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=all|start=09:45|stop_mode=fixed|stop_points=30|target_mode=fixed|target_points=30|time_exit=12:00|touch_tolerance=5,inverse_orb,short,2024-01-03,normal,56.0,2024-01-03 09:50:00-05:00,2024-01-03 09:51:00-05:00,16838.5,2024-01-03 09:57:00-05:00,16809.0,target,57.66,full_history
inverse_orb|short|buffer_points=0|confirm_pattern=break_prev|end=12:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=all|start=09:45|stop_mode=fixed|stop_points=30|target_mode=fixed|target_points=30|time_exit=12:00|touch_tolerance=5,inverse_orb,short,2024-01-12,normal,58.0,2024-01-12 09:51:00-05:00,2024-01-12 09:52:00-05:00,17240.75,2024-01-12 09:59:00-05:00,17211.25,target,57.66,full_history
inverse_orb|short|buffer_points=0|confirm_pattern=break_prev|end=12:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=all|start=09:45|stop_mode=fixed|stop_points=30|target_mode=fixed|target_points=30|time_exit=12:00|touch_tolerance=5,inverse_orb,short,2024-01-18,tight,54.0,2024-01-18 10:38:00-05:00,2024-01-18 10:39:00-05:00,17269.75,2024-01-18 11:21:00-05:00,17300.25,stop,-62.34,full_history
inverse_orb|short|buffer_points=0|confirm_pattern=break_prev|end=12:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=all|start=09:45|stop_mode=fixed|stop_points=30|target_mode=fixed|target_points=30|time_exit=12:00|touch_tolerance=5,inverse_orb,short,2024-01-19,tight,40.25,2024-01-19 09:49:00-05:00,2024-01-19 09:50:00-05:00,17397.25,2024-01-19 10:00:00-05:00,17427.75,stop,-62.34,full_history
inverse_orb|short|buffer_points=0|confirm_pattern=break_prev|end=12:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=all|start=09:45|stop_mode=fixed|stop_points=30|target_mode=fixed|target_points=30|time_exit=12:00|touch_tolerance=5,inverse_orb,short,2024-02-02,wide,108.75,2024-02-02 09:52:00-05:00,2024-02-02 09:53:00-05:00,17794.75,2024-02-02 09:57:00-05:00,17825.25,stop,-62.34,full_history
inverse_orb|short|buffer_points=0|confirm_pattern=break_prev|end=12:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=all|start=09:45|stop_mode=fixed|stop_points=30|target_mode=fixed|target_points=30|time_exit=12:00|touch_tolerance=5,inverse_orb,short,2024-02-13,normal,76.0,2024-02-13 09:55:00-05:00,2024-02-13 09:56:00-05:00,17890.75,2024-02-13 10:20:00-05:00,17921.25,stop,-62.34,full_history
inverse_orb|short|buffer_points=0|confirm_pattern=break_prev|end=12:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=all|start=09:45|stop_mode=fixed|stop_points=30|target_mode=fixed|target_points=30|time_exit=12:00|touch_tolerance=5,inverse_orb,short,2024-02-14,normal,73.5,2024-02-14 10:37:00-05:00,2024-02-14 10:38:00-05:00,18050.25,2024-02-14 10:45:00-05:00,18020.75,target,57.66,full_history
inverse_orb|short|buffer_points=0|confirm_pattern=break_prev|end=12:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=all|start=09:45|stop_mode=fixed|stop_points=30|target_mode=fixed|target_points=30|time_exit=12:00|touch_tolerance=5,inverse_orb,short,2024-02-21,normal,57.25,2024-02-21 10:06:00-05:00,2024-02-21 10:07:00-05:00,17745.25,2024-02-21 10:26:00-05:00,17715.75,target,57.66,full_history
inverse_orb|short|buffer_points=0|confirm_pattern=break_prev|end=12:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=all|start=09:45|stop_mode=fixed|stop_points=30|target_mode=fixed|target_points=30|time_exit=12:00|touch_tolerance=5,inverse_orb,short,2024-02-22,normal,54.0,2024-02-22 09:53:00-05:00,2024-02-22 09:54:00-05:00,18144.75,2024-02-22 10:00:00-05:00,18175.25,stop,-62.34,full_history
inverse_orb|short|buffer_points=0|confirm_pattern=break_prev|end=12:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=all|start=09:45|stop_mode=fixed|stop_points=30|target_mode=fixed|target_points=30|time_exit=12:00|touch_tolerance=5,inverse_orb,short,2024-02-26,normal,56.0,2024-02-26 11:57:00-05:00,2024-02-26 11:58:00-05:00,18291.5,2024-02-26 12:00:00-05:00,18273.0,time_exit,35.66,full_history
inverse_orb|short|buffer_points=0|confirm_pattern=break_prev|end=12:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=all|start=09:45|stop_mode=fixed|stop_points=30|target_mode=fixed|target_points=30|time_exit=12:00|touch_tolerance=5,inverse_orb,short,2024-02-27,wide,83.5,2024-02-27 10:22:00-05:00,2024-02-27 10:23:00-05:00,18256.75,2024-02-27 10:42:00-05:00,18227.25,target,57.66,full_history
inverse_orb|short|buffer_points=0|confirm_pattern=break_prev|end=12:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=all|start=09:45|stop_mode=fixed|stop_points=30|target_mode=fixed|target_points=30|time_exit=12:00|touch_tolerance=5,inverse_orb,short,2024-02-28,tight,43.75,2024-02-28 11:09:00-05:00,2024-02-28 11:10:00-05:00,18185.0,2024-02-28 11:37:00-05:00,18215.5,stop,-62.34,full_history
inverse_orb|short|buffer_points=0|confirm_pattern=break_prev|end=12:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=all|start=09:45|stop_mode=fixed|stop_points=30|target_mode=fixed|target_points=30|time_exit=12:00|touch_tolerance=5,inverse_orb,short,2024-03-01,normal,45.25,2024-03-01 10:02:00-05:00,2024-03-01 10:03:00-05:00,18382.75,2024-03-01 10:08:00-05:00,18413.25,stop,-62.34,full_history
inverse_orb|short|buffer_points=0|confirm_pattern=break_prev|end=12:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=all|start=09:45|stop_mode=fixed|stop_points=30|target_mode=fixed|target_points=30|time_exit=12:00|touch_tolerance=5,inverse_orb,short,2024-03-06,normal,55.25,2024-03-06 11:58:00-05:00,2024-03-06 11:59:00-05:00,18367.75,2024-03-06 12:00:00-05:00,18368.25,time_exit,-2.34,full_history
inverse_orb|short|buffer_points=0|confirm_pattern=break_prev|end=12:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=all|start=09:45|stop_mode=fixed|stop_points=30|target_mode=fixed|target_points=30|time_exit=12:00|touch_tolerance=5,inverse_orb,short,2024-03-07,normal,62.25,2024-03-07 10:17:00-05:00,2024-03-07 10:18:00-05:00,18467.5,2024-03-07 10:39:00-05:00,18498.0,stop,-62.34,full_history
inverse_orb|short|buffer_points=0|confirm_pattern=break_prev|end=12:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=all|start=09:45|stop_mode=fixed|stop_points=30|target_mode=fixed|target_points=30|time_exit=12:00|touch_tolerance=5,inverse_orb,short,2024-03-08,normal,64.75,2024-03-08 10:50:00-05:00,2024-03-08 10:51:00-05:00,18604.5,2024-03-08 10:54:00-05:00,18635.0,stop,-62.34,full_history
inverse_orb|short|buffer_points=0|confirm_pattern=break_prev|end=12:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=all|start=09:45|stop_mode=fixed|stop_points=30|target_mode=fixed|target_points=30|time_exit=12:00|touch_tolerance=5,inverse_orb,short,2024-03-11,wide,93.0,2024-03-11 11:01:00-04:00,2024-03-11 11:02:00-04:00,18245.0,2024-03-11 11:10:00-04:00,18215.5,target,57.66,full_history
inverse_orb|short|buffer_points=0|confirm_pattern=break_prev|end=12:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=all|start=09:45|stop_mode=fixed|stop_points=30|target_mode=fixed|target_points=30|time_exit=12:00|touch_tolerance=5,inverse_orb,short,2024-03-18,normal,69.25,2024-03-18 09:47:00-04:00,2024-03-18 09:48:00-04:00,18336.75,2024-03-18 09:57:00-04:00,18307.25,target,57.66,full_history
inverse_orb|short|buffer_points=0|confirm_pattern=break_prev|end=12:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=all|start=09:45|stop_mode=fixed|stop_points=30|target_mode=fixed|target_points=30|time_exit=12:00|touch_tolerance=5,inverse_orb,short,2024-03-19,wide,99.5,2024-03-19 11:33:00-04:00,2024-03-19 11:34:00-04:00,18152.0,2024-03-19 12:00:00-04:00,18156.25,time_exit,-9.84,full_history
inverse_orb|short|buffer_points=0|confirm_pattern=break_prev|end=12:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=all|start=09:45|stop_mode=fixed|stop_points=30|target_mode=fixed|target_points=30|time_exit=12:00|touch_tolerance=5,inverse_orb,short,2024-03-22,tight,42.25,2024-03-22 10:08:00-04:00,2024-03-22 10:09:00-04:00,18547.25,2024-03-22 10:15:00-04:00,18517.75,target,57.66,full_history
inverse_orb|short|buffer_points=0|confirm_pattern=break_prev|end=12:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=all|start=09:45|stop_mode=fixed|stop_points=30|target_mode=fixed|target_points=30|time_exit=12:00|touch_tolerance=5,inverse_orb,short,2024-03-25,normal,65.5,2024-03-25 09:56:00-04:00,2024-03-25 09:57:00-04:00,18475.75,2024-03-25 10:10:00-04:00,18506.25,stop,-62.34,full_history
inverse_orb|short|buffer_points=0|confirm_pattern=break_prev|end=12:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=all|start=09:45|stop_mode=fixed|stop_points=30|target_mode=fixed|target_points=30|time_exit=12:00|touch_tolerance=5,inverse_orb,short,2024-03-26,tight,44.75,2024-03-26 10:09:00-04:00,2024-03-26 10:10:00-04:00,18593.75,2024-03-26 10:29:00-04:00,18564.25,target,57.66,full_history
inverse_orb|short|buffer_points=0|confirm_pattern=break_prev|end=12:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=all|start=09:45|stop_mode=fixed|stop_points=30|target_mode=fixed|target_points=30|time_exit=12:00|touch_tolerance=5,inverse_orb,short,2024-03-28,tight,52.5,2024-03-28 10:08:00-04:00,2024-03-28 10:09:00-04:00,18504.0,2024-03-28 12:00:00-04:00,18513.0,time_exit,-19.34,full_history
inverse_orb|short|buffer_points=0|confirm_pattern=break_prev|end=12:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=all|start=09:45|stop_mode=fixed|stop_points=30|target_mode=fixed|target_points=30|time_exit=12:00|touch_tolerance=5,inverse_orb,short,2024-04-05,normal,79.75,2024-04-05 09:48:00-04:00,2024-04-05 09:49:00-04:00,18182.0,2024-04-05 09:52:00-04:00,18212.5,stop,-62.34,full_history
inverse_orb|short|buffer_points=0|confirm_pattern=break_prev|end=12:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=all|start=09:45|stop_mode=fixed|stop_points=30|target_mode=fixed|target_points=30|time_exit=12:00|touch_tolerance=5,inverse_orb,short,2024-04-08,wide,99.25,2024-04-08 11:02:00-04:00,2024-04-08 11:03:00-04:00,18331.0,2024-04-08 11:36:00-04:00,18301.5,target,57.66,full_history
inverse_orb|short|buffer_points=0|confirm_pattern=break_prev|end=12:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=all|start=09:45|stop_mode=fixed|stop_points=30|target_mode=fixed|target_points=30|time_exit=12:00|touch_tolerance=5,inverse_orb,short,2024-04-10,normal,77.25,2024-04-10 09:57:00-04:00,2024-04-10 09:58:00-04:00,18195.0,2024-04-10 10:00:00-04:00,18165.5,target,57.66,full_history
inverse_orb|short|buffer_points=0|confirm_pattern=break_prev|end=12:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=all|start=09:45|stop_mode=fixed|stop_points=30|target_mode=fixed|target_points=30|time_exit=12:00|touch_tolerance=5,inverse_orb,short,2024-04-11,tight,51.75,2024-04-11 11:43:00-04:00,2024-04-11 11:44:00-04:00,18269.5,2024-04-11 11:58:00-04:00,18300.0,stop,-62.34,full_history
inverse_orb|short|buffer_points=0|confirm_pattern=break_prev|end=12:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=all|start=09:45|stop_mode=fixed|stop_points=30|target_mode=fixed|target_points=30|time_exit=12:00|touch_tolerance=5,inverse_orb,short,2024-04-12,tight,46.25,2024-04-12 09:47:00-04:00,2024-04-12 09:48:00-04:00,18326.5,2024-04-12 10:00:00-04:00,18297.0,target,57.66,full_history
inverse_orb|short|buffer_points=0|confirm_pattern=break_prev|end=12:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=all|start=09:45|stop_mode=fixed|stop_points=30|target_mode=fixed|target_points=30|time_exit=12:00|touch_tolerance=5,inverse_orb,short,2024-04-16,normal,53.0,2024-04-16 10:00:00-04:00,2024-04-16 10:01:00-04:00,17886.25,2024-04-16 10:15:00-04:00,17916.75,stop,-62.34,full_history
inverse_orb|short|buffer_points=0|confirm_pattern=break_prev|end=12:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=all|start=09:45|stop_mode=fixed|stop_points=30|target_mode=fixed|target_points=30|time_exit=12:00|touch_tolerance=5,inverse_orb,short,2024-04-19,normal,68.75,2024-04-19 09:47:00-04:00,2024-04-19 09:48:00-04:00,17483.75,2024-04-19 09:50:00-04:00,17454.25,target,57.66,full_history
inverse_orb|short|buffer_points=0|confirm_pattern=break_prev|end=12:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=all|start=09:45|stop_mode=fixed|stop_points=30|target_mode=fixed|target_points=30|time_exit=12:00|touch_tolerance=5,inverse_orb,short,2024-04-22,tight,43.5,2024-04-22 09:58:00-04:00,2024-04-22 09:59:00-04:00,17292.25,2024-04-22 10:14:00-04:00,17262.75,target,57.66,full_history
inverse_orb|short|buffer_points=0|confirm_pattern=break_prev|end=12:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=all|start=09:45|stop_mode=fixed|stop_points=30|target_mode=fixed|target_points=30|time_exit=12:00|touch_tolerance=5,inverse_orb,short,2024-04-23,normal,64.5,2024-04-23 09:50:00-04:00,2024-04-23 09:51:00-04:00,17465.75,2024-04-23 09:53:00-04:00,17496.25,stop,-62.34,full_history
inverse_orb|short|buffer_points=0|confirm_pattern=break_prev|end=12:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=all|start=09:45|stop_mode=fixed|stop_points=30|target_mode=fixed|target_points=30|time_exit=12:00|touch_tolerance=5,inverse_orb,short,2024-04-24,normal,74.0,2024-04-24 09:52:00-04:00,2024-04-24 09:53:00-04:00,17774.75,2024-04-24 09:55:00-04:00,17745.25,target,57.66,full_history
inverse_orb|short|buffer_points=0|confirm_pattern=break_prev|end=12:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=all|start=09:45|stop_mode=fixed|stop_points=30|target_mode=fixed|target_points=30|time_exit=12:00|touch_tolerance=5,inverse_orb,short,2024-04-25,normal,67.75,2024-04-25 09:47:00-04:00,2024-04-25 09:48:00-04:00,17371.25,2024-04-25 09:56:00-04:00,17341.75,target,57.66,full_history
inverse_orb|short|buffer_points=0|confirm_pattern=break_prev|end=12:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=all|start=09:45|stop_mode=fixed|stop_points=30|target_mode=fixed|target_points=30|time_exit=12:00|touch_tolerance=5,inverse_orb,short,2024-05-03,normal,58.5,2024-05-03 10:00:00-04:00,2024-05-03 10:01:00-04:00,17977.0,2024-05-03 10:04:00-04:00,17947.5,target,57.66,full_history
inverse_orb|short|buffer_points=0|confirm_pattern=break_prev|end=12:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=all|start=09:45|stop_mode=fixed|stop_points=30|target_mode=fixed|target_points=30|time_exit=12:00|touch_tolerance=5,inverse_orb,short,2024-05-06,normal,58.5,2024-05-06 09:52:00-04:00,2024-05-06 09:53:00-04:00,18099.5,2024-05-06 12:00:00-04:00,18105.5,time_exit,-13.34,full_history
inverse_orb|short|buffer_points=0|confirm_pattern=break_prev|end=12:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=all|start=09:45|stop_mode=fixed|stop_points=30|target_mode=fixed|target_points=30|time_exit=12:00|touch_tolerance=5,inverse_orb,short,2024-05-07,tight,39.0,2024-05-07 11:34:00-04:00,2024-05-07 11:35:00-04:00,18234.5,2024-05-07 12:00:00-04:00,18258.25,time_exit,-48.84,full_history
inverse_orb|short|buffer_points=0|confirm_pattern=break_prev|end=12:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=all|start=09:45|stop_mode=fixed|stop_points=30|target_mode=fixed|target_points=30|time_exit=12:00|touch_tolerance=5,inverse_orb,short,2024-05-09,wide,81.25,2024-05-09 10:42:00-04:00,2024-05-09 10:43:00-04:00,18195.25,2024-05-09 11:02:00-04:00,18225.75,stop,-62.34,full_history
inverse_orb|short|buffer_points=0|confirm_pattern=break_prev|end=12:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=all|start=09:45|stop_mode=fixed|stop_points=30|target_mode=fixed|target_points=30|time_exit=12:00|touch_tolerance=5,inverse_orb,short,2024-05-10,normal,75.0,2024-05-10 09:52:00-04:00,2024-05-10 09:53:00-04:00,18329.5,2024-05-10 10:00:00-04:00,18300.0,target,57.66,full_history
inverse_orb|short|buffer_points=0|confirm_pattern=break_prev|end=12:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=all|start=09:45|stop_mode=fixed|stop_points=30|target_mode=fixed|target_points=30|time_exit=12:00|touch_tolerance=5,inverse_orb,short,2024-05-14,tight,52.75,2024-05-14 09:47:00-04:00,2024-05-14 09:48:00-04:00,18317.5,2024-05-14 10:00:00-04:00,18288.0,target,57.66,full_history
inverse_orb|short|buffer_points=0|confirm_pattern=break_prev|end=12:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=all|start=09:45|stop_mode=fixed|stop_points=30|target_mode=fixed|target_points=30|time_exit=12:00|touch_tolerance=5,inverse_orb,short,2024-05-15,tight,40.5,2024-05-15 10:21:00-04:00,2024-05-15 10:22:00-04:00,18531.5,2024-05-15 10:38:00-04:00,18562.0,stop,-62.34,full_history
inverse_orb|short|buffer_points=0|confirm_pattern=break_prev|end=12:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=all|start=09:45|stop_mode=fixed|stop_points=30|target_mode=fixed|target_points=30|time_exit=12:00|touch_tolerance=5,inverse_orb,short,2024-05-16,tight,28.0,2024-05-16 09:48:00-04:00,2024-05-16 09:49:00-04:00,18698.5,2024-05-16 10:47:00-04:00,18729.0,stop,-62.34,full_history
inverse_orb|short|buffer_points=0|confirm_pattern=break_prev|end=12:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=all|start=09:45|stop_mode=fixed|stop_points=30|target_mode=fixed|target_points=30|time_exit=12:00|touch_tolerance=5,inverse_orb,short,2024-05-17,tight,29.25,2024-05-17 10:37:00-04:00,2024-05-17 10:38:00-04:00,18662.75,2024-05-17 11:04:00-04:00,18633.25,target,57.66,full_history
inverse_orb|short|buffer_points=0|confirm_pattern=break_prev|end=12:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=all|start=09:45|stop_mode=fixed|stop_points=30|target_mode=fixed|target_points=30|time_exit=12:00|touch_tolerance=5,inverse_orb,short,2024-05-20,wide,75.5,2024-05-20 09:46:00-04:00,2024-05-20 09:47:00-04:00,18703.25,2024-05-20 09:52:00-04:00,18733.75,stop,-62.34,full_history
inverse_orb|short|buffer_points=0|confirm_pattern=break_prev|end=12:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=all|start=09:45|stop_mode=fixed|stop_points=30|target_mode=fixed|target_points=30|time_exit=12:00|touch_tolerance=5,inverse_orb,short,2024-05-21,tight,36.0,2024-05-21 09:55:00-04:00,2024-05-21 09:56:00-04:00,18713.0,2024-05-21 10:34:00-04:00,18743.5,stop,-62.34,full_history
