rule_id,family,direction,date,or_class,or_size,signal_ts,entry_ts,entry_price,exit_ts,exit_price,exit_reason,net_pnl,scope
or_retest|short|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=all|start=09:45|stop_mode=fixed|stop_points=30|target_mode=fixed|target_points=30|time_exit=12:00|touch_tolerance=5,or_retest,short,2025-12-17,normal,146.25,2025-12-17 10:12:00-05:00,2025-12-17 10:13:00-05:00,25057.5,2025-12-17 10:14:00-05:00,25088.0,stop,-62.34,human_window
or_retest|short|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=all|start=09:45|stop_mode=fixed|stop_points=30|target_mode=fixed|target_points=30|time_exit=12:00|touch_tolerance=5,or_retest,short,2025-12-23,normal,99.5,2025-12-23 10:11:00-05:00,2025-12-23 10:12:00-05:00,25635.5,2025-12-23 10:16:00-05:00,25666.0,stop,-62.34,human_window
or_retest|short|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=all|start=09:45|stop_mode=fixed|stop_points=30|target_mode=fixed|target_points=30|time_exit=12:00|touch_tolerance=5,or_retest,short,2025-12-26,tight,68.0,2025-12-26 10:10:00-05:00,2025-12-26 10:11:00-05:00,25858.0,2025-12-26 10:31:00-05:00,25888.5,stop,-62.34,human_window
or_retest|short|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=all|start=09:45|stop_mode=fixed|stop_points=30|target_mode=fixed|target_points=30|time_exit=12:00|touch_tolerance=5,or_retest,short,2025-12-31,tight,83.5,2025-12-31 09:53:00-05:00,2025-12-31 09:54:00-05:00,25607.5,2025-12-31 10:18:00-05:00,25578.0,target,57.66,human_window
or_retest|short|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=all|start=09:45|stop_mode=fixed|stop_points=30|target_mode=fixed|target_points=30|time_exit=12:00|touch_tolerance=5,or_retest,short,2026-01-02,normal,95.5,2026-01-02 10:13:00-05:00,2026-01-02 10:14:00-05:00,25624.0,2026-01-02 10:14:00-05:00,25594.5,target,57.66,human_window
or_retest|short|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=all|start=09:45|stop_mode=fixed|stop_points=30|target_mode=fixed|target_points=30|time_exit=12:00|touch_tolerance=5,or_retest,short,2026-01-08,wide,189.5,2026-01-08 10:00:00-05:00,2026-01-08 10:01:00-05:00,25590.0,2026-01-08 10:05:00-05:00,25620.5,stop,-62.34,human_window
or_retest|short|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=all|start=09:45|stop_mode=fixed|stop_points=30|target_mode=fixed|target_points=30|time_exit=12:00|touch_tolerance=5,or_retest,short,2026-01-13,normal,112.25,2026-01-13 10:08:00-05:00,2026-01-13 10:09:00-05:00,25924.25,2026-01-13 10:15:00-05:00,25894.75,target,57.66,human_window
or_retest|short|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=all|start=09:45|stop_mode=fixed|stop_points=30|target_mode=fixed|target_points=30|time_exit=12:00|touch_tolerance=5,or_retest,short,2026-01-14,wide,167.75,2026-01-14 09:53:00-05:00,2026-01-14 09:54:00-05:00,25619.5,2026-01-14 09:54:00-05:00,25650.0,stop,-62.34,human_window
or_retest|short|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=all|start=09:45|stop_mode=fixed|stop_points=30|target_mode=fixed|target_points=30|time_exit=12:00|touch_tolerance=5,or_retest,short,2026-01-15,normal,93.75,2026-01-15 10:44:00-05:00,2026-01-15 10:45:00-05:00,25851.5,2026-01-15 10:46:00-05:00,25822.0,target,57.66,human_window
or_retest|short|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=all|start=09:45|stop_mode=fixed|stop_points=30|target_mode=fixed|target_points=30|time_exit=12:00|touch_tolerance=5,or_retest,short,2026-01-16,tight,73.75,2026-01-16 09:53:00-05:00,2026-01-16 09:54:00-05:00,25794.0,2026-01-16 09:56:00-05:00,25764.5,target,57.66,human_window
or_retest|short|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=all|start=09:45|stop_mode=fixed|stop_points=30|target_mode=fixed|target_points=30|time_exit=12:00|touch_tolerance=5,or_retest,short,2026-01-22,normal,120.0,2026-01-22 09:47:00-05:00,2026-01-22 09:48:00-05:00,25603.5,2026-01-22 09:48:00-05:00,25574.0,target,57.66,human_window
or_retest|short|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=all|start=09:45|stop_mode=fixed|stop_points=30|target_mode=fixed|target_points=30|time_exit=12:00|touch_tolerance=5,or_retest,short,2026-01-28,tight,85.0,2026-01-28 10:34:00-05:00,2026-01-28 10:35:00-05:00,26194.75,2026-01-28 10:38:00-05:00,26225.25,stop,-62.34,human_window
