date,rule_version,tier1_rule_hash,tier2_rule_hash,a_plus_rule_hash,data_file_hash,data_last_timestamp,run_timestamp_utc,clean,quality,rth_bar_count,expected_rth_bar_count,missing_minute_count,zero_volume_rth_count,zero_volume_post_or_count,session_end_ts,expected_session_end_ts,early_close_flag,full_session_clean,full_session_quality,or_class,or_percentile,or_history_count,or_history_window,or_high,or_low,or_size,or_close_position,execute_rule,tier1_a_plus_tag,tier1_eligible,tier1_rejection_reason,tier1_breakout_ts,tier1_signal_ts,tier1_entry_ts,tier1_raw_entry_price,tier1_entry_price,tier1_stop_price,tier1_target_price,tier1_exit_ts,tier1_raw_exit_price,tier1_exit_price,tier1_exit_reason,tier1_net_pnl,tier1_signal_bar_open,tier1_signal_bar_high,tier1_signal_bar_low,tier1_signal_bar_close,tier1_signal_bar_volume,tier1_signal_bar_vwap,tier1_entry_bar_open,tier1_entry_bar_high,tier1_entry_bar_low,tier1_entry_bar_close,tier1_entry_bar_volume,tier1_entry_bar_vwap,tier1_exit_bar_open,tier1_exit_bar_high,tier1_exit_bar_low,tier1_exit_bar_close,tier1_exit_bar_volume,tier1_exit_bar_vwap,tier2_shadow_eligible,tier2_shadow_rejection_reason,tier2_shadow_breakout_ts,tier2_shadow_signal_ts,tier2_shadow_entry_ts,tier2_shadow_raw_entry_price,tier2_shadow_entry_price,tier2_shadow_stop_price,tier2_shadow_target_price,tier2_shadow_exit_ts,tier2_shadow_raw_exit_price,tier2_shadow_exit_price,tier2_shadow_exit_reason,tier2_shadow_net_pnl,tier2_shadow_signal_bar_open,tier2_shadow_signal_bar_high,tier2_shadow_signal_bar_low,tier2_shadow_signal_bar_close,tier2_shadow_signal_bar_volume,tier2_shadow_signal_bar_vwap,tier2_shadow_entry_bar_open,tier2_shadow_entry_bar_high,tier2_shadow_entry_bar_low,tier2_shadow_entry_bar_close,tier2_shadow_entry_bar_volume,tier2_shadow_entry_bar_vwap,tier2_shadow_exit_bar_open,tier2_shadow_exit_bar_high,tier2_shadow_exit_bar_low,tier2_shadow_exit_bar_close,tier2_shadow_exit_bar_volume,tier2_shadow_exit_bar_vwap,a_plus_shadow_eligible,a_plus_shadow_rejection_reason,a_plus_shadow_breakout_ts,a_plus_shadow_signal_ts,a_plus_shadow_entry_ts,a_plus_shadow_raw_entry_price,a_plus_shadow_entry_price,a_plus_shadow_stop_price,a_plus_shadow_target_price,a_plus_shadow_exit_ts,a_plus_shadow_raw_exit_price,a_plus_shadow_exit_price,a_plus_shadow_exit_reason,a_plus_shadow_net_pnl,a_plus_shadow_signal_bar_open,a_plus_shadow_signal_bar_high,a_plus_shadow_signal_bar_low,a_plus_shadow_signal_bar_close,a_plus_shadow_signal_bar_volume,a_plus_shadow_signal_bar_vwap,a_plus_shadow_entry_bar_open,a_plus_shadow_entry_bar_high,a_plus_shadow_entry_bar_low,a_plus_shadow_entry_bar_close,a_plus_shadow_entry_bar_volume,a_plus_shadow_entry_bar_vwap,a_plus_shadow_exit_bar_open,a_plus_shadow_exit_bar_high,a_plus_shadow_exit_bar_low,a_plus_shadow_exit_bar_close,a_plus_shadow_exit_bar_volume,a_plus_shadow_exit_bar_vwap
2025-08-28,phase6_causal_or_retest_v1,d8df78957051c9de,25c269cde02debe4,7b30e3d97c41bd58,ed5db2d90d8371c44cbe212d6d16ad117537c9e185a6592a6ca108ece643d8ce,2026-04-24T15:59:00-04:00,2026-04-26T01:55:46.523945+00:00,True,clean,390,390,0,0,0,2025-08-28 15:59:00-04:00,2025-08-28 15:59:00-04:00,False,True,clean,wide,85.0,20,20,23743.25,23629.25,114.0,0.6359649122807017,tier1_pilot,False,False,or_class_wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,or_class_wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,or_class_wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-29,phase6_causal_or_retest_v1,d8df78957051c9de,25c269cde02debe4,7b30e3d97c41bd58,ed5db2d90d8371c44cbe212d6d16ad117537c9e185a6592a6ca108ece643d8ce,2026-04-24T15:59:00-04:00,2026-04-26T01:55:46.523945+00:00,True,clean,390,390,0,0,0,2025-08-29 15:59:00-04:00,2025-08-29 15:59:00-04:00,False,True,clean,normal,55.00000000000001,20,20,23668.0,23585.25,82.75,0.18126888217522658,tier1_pilot,False,False,no_upside_breakout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,no_upside_breakout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,no_upside_breakout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-02,phase6_causal_or_retest_v1,d8df78957051c9de,25c269cde02debe4,7b30e3d97c41bd58,ed5db2d90d8371c44cbe212d6d16ad117537c9e185a6592a6ca108ece643d8ce,2026-04-24T15:59:00-04:00,2026-04-26T01:55:46.523945+00:00,True,clean,390,390,0,0,0,2025-09-02 15:59:00-04:00,2025-09-02 15:59:00-04:00,False,True,clean,wide,100.0,20,20,23177.5,23025.0,152.5,0.8295081967213115,tier1_pilot,False,False,or_class_wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,or_class_wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,or_class_wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-03,phase6_causal_or_retest_v1,d8df78957051c9de,25c269cde02debe4,7b30e3d97c41bd58,ed5db2d90d8371c44cbe212d6d16ad117537c9e185a6592a6ca108ece643d8ce,2026-04-24T15:59:00-04:00,2026-04-26T01:55:46.523945+00:00,True,clean,390,390,0,0,0,2025-09-03 15:59:00-04:00,2025-09-03 15:59:00-04:00,False,True,clean,normal,35.0,20,20,23438.0,23372.0,66.0,0.38636363636363635,tier1_pilot,False,True,,2025-09-03 10:07:00-04:00,2025-09-03 10:18:00-04:00,2025-09-03 10:19:00-04:00,23445.0,23447.5,23407.5,23497.5,2025-09-03 10:42:00-04:00,23497.5,23495.0,target,93.66,23412.75,23445.75,23411.75,23444.75,7942.0,23407.305379005575,23445.0,23446.5,23439.0,23443.25,3938.0,23407.786645652595,23492.75,23498.0,23486.25,23494.5,3670.0,23422.129662938856,True,,2025-09-03 10:07:00-04:00,2025-09-03 10:30:00-04:00,2025-09-03 10:31:00-04:00,23453.0,23455.5,23415.5,23535.5,2025-09-03 11:31:00-04:00,23415.5,23413.0,stop,-86.34,23433.5,23454.0,23432.25,23452.75,5952.0,23414.58714264124,23453.0,23469.5,23452.5,23465.75,5658.0,23415.35876496835,23422.5,23422.75,23408.25,23409.5,8138.0,23440.225194998755,False,signal_filtered,2025-09-03 10:07:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-04,phase6_causal_or_retest_v1,d8df78957051c9de,25c269cde02debe4,7b30e3d97c41bd58,ed5db2d90d8371c44cbe212d6d16ad117537c9e185a6592a6ca108ece643d8ce,2026-04-24T15:59:00-04:00,2026-04-26T01:55:46.523945+00:00,True,clean,390,390,0,0,0,2025-09-04 15:59:00-04:00,2025-09-04 15:59:00-04:00,False,True,clean,normal,70.0,20,20,23548.25,23457.25,91.0,0.3269230769230769,tier1_pilot,False,False,no_retest_signal,2025-09-04 11:27:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,no_retest_signal,2025-09-04 11:27:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,no_retest_signal,2025-09-04 11:27:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-05,phase6_causal_or_retest_v1,d8df78957051c9de,25c269cde02debe4,7b30e3d97c41bd58,ed5db2d90d8371c44cbe212d6d16ad117537c9e185a6592a6ca108ece643d8ce,2026-04-24T15:59:00-04:00,2026-04-26T01:55:46.523945+00:00,True,clean,390,390,0,0,0,2025-09-05 15:59:00-04:00,2025-09-05 15:59:00-04:00,False,True,clean,normal,45.0,20,20,23902.5,23821.5,81.0,0.6512345679012346,tier1_pilot,False,False,no_upside_breakout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,no_upside_breakout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,no_upside_breakout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-08,phase6_causal_or_retest_v1,d8df78957051c9de,25c269cde02debe4,7b30e3d97c41bd58,ed5db2d90d8371c44cbe212d6d16ad117537c9e185a6592a6ca108ece643d8ce,2026-04-24T15:59:00-04:00,2026-04-26T01:55:46.523945+00:00,True,clean,390,390,0,0,0,2025-09-08 15:59:00-04:00,2025-09-08 15:59:00-04:00,False,True,clean,normal,35.0,20,20,23846.75,23771.25,75.5,0.7980132450331126,tier1_pilot,False,True,,2025-09-08 09:49:00-04:00,2025-09-08 10:03:00-04:00,2025-09-08 10:04:00-04:00,23850.0,23852.5,23812.5,23902.5,2025-09-08 10:19:00-04:00,23812.5,23810.0,stop,-86.34,23844.75,23852.5,23837.25,23850.0,3645.0,23830.38440515114,23850.0,23857.75,23844.0,23857.0,4990.0,23830.91234798329,23820.0,23824.75,23811.0,23817.25,6365.0,23833.60133673858,True,,2025-09-08 09:49:00-04:00,2025-09-08 10:03:00-04:00,2025-09-08 10:04:00-04:00,23850.0,23852.5,23812.5,23932.5,2025-09-08 10:19:00-04:00,23812.5,23810.0,stop,-86.34,23844.75,23852.5,23837.25,23850.0,3645.0,23830.38440515114,23850.0,23857.75,23844.0,23857.0,4990.0,23830.91234798329,23820.0,23824.75,23811.0,23817.25,6365.0,23833.60133673858,False,signal_filtered,2025-09-08 09:49:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-09,phase6_causal_or_retest_v1,d8df78957051c9de,25c269cde02debe4,7b30e3d97c41bd58,ed5db2d90d8371c44cbe212d6d16ad117537c9e185a6592a6ca108ece643d8ce,2026-04-24T15:59:00-04:00,2026-04-26T01:55:46.523945+00:00,True,clean,390,390,0,0,0,2025-09-09 15:59:00-04:00,2025-09-09 15:59:00-04:00,False,True,clean,tight,5.0,20,20,23857.75,23815.0,42.75,0.631578947368421,tier1_pilot,False,False,or_class_tight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,no_retest_signal,2025-09-09 15:25:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,or_class_tight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-10,phase6_causal_or_retest_v1,d8df78957051c9de,25c269cde02debe4,7b30e3d97c41bd58,ed5db2d90d8371c44cbe212d6d16ad117537c9e185a6592a6ca108ece643d8ce,2026-04-24T15:59:00-04:00,2026-04-26T01:55:46.523945+00:00,True,clean,390,390,0,0,0,2025-09-10 15:59:00-04:00,2025-09-10 15:59:00-04:00,False,True,clean,normal,60.0,20,20,24000.75,23918.0,82.75,0.15709969788519637,tier1_pilot,False,False,no_upside_breakout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,no_upside_breakout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,no_upside_breakout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-11,phase6_causal_or_retest_v1,d8df78957051c9de,25c269cde02debe4,7b30e3d97c41bd58,ed5db2d90d8371c44cbe212d6d16ad117537c9e185a6592a6ca108ece643d8ce,2026-04-24T15:59:00-04:00,2026-04-26T01:55:46.523945+00:00,True,clean,390,390,0,0,0,2025-09-11 15:59:00-04:00,2025-09-11 15:59:00-04:00,False,True,clean,normal,65.0,20,20,23997.75,23911.5,86.25,0.1536231884057971,tier1_pilot,False,True,,2025-09-11 10:07:00-04:00,2025-09-11 10:08:00-04:00,2025-09-11 10:09:00-04:00,24001.5,24004.0,23964.0,24054.0,2025-09-11 10:13:00-04:00,23964.0,23961.5,stop,-86.34,23998.25,24002.75,23994.75,24001.5,2915.0,23961.300492677132,24001.5,24003.25,23984.0,23986.0,4804.0,23961.946306243277,23971.75,23981.5,23962.25,23963.75,4530.0,23962.85381102872,True,,2025-09-11 10:07:00-04:00,2025-09-11 10:35:00-04:00,2025-09-11 10:36:00-04:00,24006.0,24008.5,23968.5,24088.5,2025-09-11 15:55:00-04:00,24026.5,24024.0,time_exit,29.66,23998.0,24007.0,23996.25,24005.5,6151.0,23964.517194803713,24006.0,24008.75,23999.25,24005.5,4102.0,23965.021285592953,24035.75,24040.5,24026.5,24026.5,3926.0,23998.893021973607,False,signal_filtered,2025-09-11 10:07:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-12,phase6_causal_or_retest_v1,d8df78957051c9de,25c269cde02debe4,7b30e3d97c41bd58,ed5db2d90d8371c44cbe212d6d16ad117537c9e185a6592a6ca108ece643d8ce,2026-04-24T15:59:00-04:00,2026-04-26T01:55:46.523945+00:00,True,clean,390,390,0,0,0,2025-09-12 15:59:00-04:00,2025-09-12 15:59:00-04:00,False,True,clean,tight,20.0,20,20,24063.5,24002.0,61.5,0.45934959349593496,tier1_pilot,False,False,or_class_tight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,2025-09-12 10:21:00-04:00,2025-09-12 10:32:00-04:00,2025-09-12 10:33:00-04:00,24075.25,24077.75,24037.75,24157.75,2025-09-12 14:52:00-04:00,24157.75,24155.25,target,153.66,24067.0,24084.5,24064.5,24075.25,6452.0,24041.018298359333,24075.25,24079.25,24071.25,24078.75,2402.0,24041.342386836764,24139.25,24158.5,24138.5,24147.5,6248.0,24077.657999084422,False,or_class_tight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-15,phase6_causal_or_retest_v1,d8df78957051c9de,25c269cde02debe4,7b30e3d97c41bd58,ed5db2d90d8371c44cbe212d6d16ad117537c9e185a6592a6ca108ece643d8ce,2026-04-24T15:59:00-04:00,2026-04-26T01:55:46.523945+00:00,True,clean,390,390,0,0,0,2025-09-15 15:59:00-04:00,2025-09-15 15:59:00-04:00,False,True,clean,tight,20.0,20,20,24227.5,24172.0,55.5,0.5765765765765766,tier1_pilot,False,False,or_class_tight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,no_retest_signal,2025-09-15 09:49:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,or_class_tight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-16,phase6_causal_or_retest_v1,d8df78957051c9de,25c269cde02debe4,7b30e3d97c41bd58,ed5db2d90d8371c44cbe212d6d16ad117537c9e185a6592a6ca108ece643d8ce,2026-04-24T15:59:00-04:00,2026-04-26T01:55:46.523945+00:00,True,clean,390,390,0,0,0,2025-09-16 15:59:00-04:00,2025-09-16 15:59:00-04:00,False,True,clean,tight,5.0,20,20,24355.75,24308.75,47.0,0.32978723404255317,tier1_pilot,False,False,or_class_tight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,no_upside_breakout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,or_class_tight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-17,phase6_causal_or_retest_v1,d8df78957051c9de,25c269cde02debe4,7b30e3d97c41bd58,ed5db2d90d8371c44cbe212d6d16ad117537c9e185a6592a6ca108ece643d8ce,2026-04-24T15:59:00-04:00,2026-04-26T01:55:46.523945+00:00,True,clean,390,390,0,0,0,2025-09-17 15:59:00-04:00,2025-09-17 15:59:00-04:00,False,True,clean,normal,45.0,20,20,24301.0,24225.0,76.0,0.14802631578947367,tier1_pilot,False,False,no_retest_signal,2025-09-17 15:28:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,no_retest_signal,2025-09-17 15:28:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,no_retest_signal,2025-09-17 15:28:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-18,phase6_causal_or_retest_v1,d8df78957051c9de,25c269cde02debe4,7b30e3d97c41bd58,ed5db2d90d8371c44cbe212d6d16ad117537c9e185a6592a6ca108ece643d8ce,2026-04-24T15:59:00-04:00,2026-04-26T01:55:46.523945+00:00,True,clean,390,390,0,0,0,2025-09-18 15:59:00-04:00,2025-09-18 15:59:00-04:00,False,True,clean,normal,70.0,20,20,24469.0,24381.0,88.0,0.0,tier1_pilot,False,True,,2025-09-18 10:02:00-04:00,2025-09-18 10:03:00-04:00,2025-09-18 10:04:00-04:00,24472.0,24474.5,24434.5,24524.5,2025-09-18 10:19:00-04:00,24524.5,24522.0,target,93.66,24471.0,24478.75,24466.0,24472.75,538.0,24421.816166417502,24472.0,24482.5,24470.5,24477.0,422.0,24422.68933821218,24519.75,24526.75,24519.5,24524.75,408.0,24439.47158695609,True,,2025-09-18 10:02:00-04:00,2025-09-18 10:03:00-04:00,2025-09-18 10:04:00-04:00,24472.0,24474.5,24434.5,24554.5,2025-09-18 10:30:00-04:00,24554.5,24552.0,target,153.66,24471.0,24478.75,24466.0,24472.75,538.0,24421.816166417502,24472.0,24482.5,24470.5,24477.0,422.0,24422.68933821218,24540.5,24559.75,24540.5,24556.75,1272.0,24452.56737780294,False,signal_filtered,2025-09-18 10:02:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-19,phase6_causal_or_retest_v1,d8df78957051c9de,25c269cde02debe4,7b30e3d97c41bd58,ed5db2d90d8371c44cbe212d6d16ad117537c9e185a6592a6ca108ece643d8ce,2026-04-24T15:59:00-04:00,2026-04-26T01:55:46.523945+00:00,False,zero_volume_or,390,390,0,390,375,2025-09-19 15:59:00-04:00,2025-09-19 15:59:00-04:00,False,False,zero_volume_or_and_post_or,unknown,,20,20,,,,,tier1_pilot,False,False,zero_volume_or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,zero_volume_or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,zero_volume_or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-22,phase6_causal_or_retest_v1,d8df78957051c9de,25c269cde02debe4,7b30e3d97c41bd58,ed5db2d90d8371c44cbe212d6d16ad117537c9e185a6592a6ca108ece643d8ce,2026-04-24T15:59:00-04:00,2026-04-26T01:55:46.523945+00:00,True,clean,390,390,0,0,0,2025-09-22 15:59:00-04:00,2025-09-22 15:59:00-04:00,False,True,clean,tight,5.0,20,20,24858.25,24814.25,44.0,0.7443181818181818,tier1_pilot,False,False,or_class_tight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,signal_filtered,2025-09-22 09:48:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,or_class_tight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-23,phase6_causal_or_retest_v1,d8df78957051c9de,25c269cde02debe4,7b30e3d97c41bd58,ed5db2d90d8371c44cbe212d6d16ad117537c9e185a6592a6ca108ece643d8ce,2026-04-24T15:59:00-04:00,2026-04-26T01:55:46.523945+00:00,True,clean,390,390,0,0,0,2025-09-23 15:59:00-04:00,2025-09-23 15:59:00-04:00,False,True,clean,normal,40.0,20,20,25009.75,24942.75,67.0,0.17537313432835822,tier1_pilot,False,False,no_upside_breakout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,no_upside_breakout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,no_upside_breakout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-24,phase6_causal_or_retest_v1,d8df78957051c9de,25c269cde02debe4,7b30e3d97c41bd58,ed5db2d90d8371c44cbe212d6d16ad117537c9e185a6592a6ca108ece643d8ce,2026-04-24T15:59:00-04:00,2026-04-26T01:55:46.523945+00:00,True,clean,390,390,0,0,0,2025-09-24 15:59:00-04:00,2025-09-24 15:59:00-04:00,False,True,clean,normal,55.00000000000001,20,20,24899.25,24823.5,75.75,0.15841584158415842,tier1_pilot,False,False,no_upside_breakout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,no_upside_breakout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,no_upside_breakout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-25,phase6_causal_or_retest_v1,d8df78957051c9de,25c269cde02debe4,7b30e3d97c41bd58,ed5db2d90d8371c44cbe212d6d16ad117537c9e185a6592a6ca108ece643d8ce,2026-04-24T15:59:00-04:00,2026-04-26T01:55:46.523945+00:00,True,clean,390,390,0,0,0,2025-09-25 15:59:00-04:00,2025-09-25 15:59:00-04:00,False,True,clean,wide,100.0,20,20,24578.75,24422.0,156.75,0.03349282296650718,tier1_pilot,False,False,or_class_wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,or_class_wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,or_class_wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-26,phase6_causal_or_retest_v1,d8df78957051c9de,25c269cde02debe4,7b30e3d97c41bd58,ed5db2d90d8371c44cbe212d6d16ad117537c9e185a6592a6ca108ece643d8ce,2026-04-24T15:59:00-04:00,2026-04-26T01:55:46.523945+00:00,True,clean,390,390,0,0,0,2025-09-26 15:59:00-04:00,2025-09-26 15:59:00-04:00,False,True,clean,wide,90.0,20,20,24712.5,24596.75,115.75,0.6479481641468683,tier1_pilot,False,False,or_class_wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,or_class_wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,or_class_wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-29,phase6_causal_or_retest_v1,d8df78957051c9de,25c269cde02debe4,7b30e3d97c41bd58,ed5db2d90d8371c44cbe212d6d16ad117537c9e185a6592a6ca108ece643d8ce,2026-04-24T15:59:00-04:00,2026-04-26T01:55:46.523945+00:00,True,clean,390,390,0,0,0,2025-09-29 15:59:00-04:00,2025-09-29 15:59:00-04:00,False,True,clean,normal,35.0,20,20,24916.0,24848.25,67.75,0.977859778597786,tier1_pilot,False,False,no_retest_signal,2025-09-29 09:45:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,no_retest_signal,2025-09-29 09:45:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,no_retest_signal,2025-09-29 09:45:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-30,phase6_causal_or_retest_v1,d8df78957051c9de,25c269cde02debe4,7b30e3d97c41bd58,ed5db2d90d8371c44cbe212d6d16ad117537c9e185a6592a6ca108ece643d8ce,2026-04-24T15:59:00-04:00,2026-04-26T01:55:46.523945+00:00,True,clean,390,390,0,0,0,2025-09-30 15:59:00-04:00,2025-09-30 15:59:00-04:00,False,True,clean,wide,80.0,20,20,24830.75,24741.25,89.5,0.6368715083798883,tier1_pilot,False,False,or_class_wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,or_class_wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,or_class_wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-01,phase6_causal_or_retest_v1,d8df78957051c9de,25c269cde02debe4,7b30e3d97c41bd58,ed5db2d90d8371c44cbe212d6d16ad117537c9e185a6592a6ca108ece643d8ce,2026-04-24T15:59:00-04:00,2026-04-26T01:55:46.523945+00:00,True,clean,390,390,0,0,0,2025-10-01 15:59:00-04:00,2025-10-01 15:59:00-04:00,False,True,clean,wide,85.0,20,20,24841.5,24743.5,98.0,0.8724489795918368,tier1_pilot,False,False,or_class_wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,or_class_wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,or_class_wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-02,phase6_causal_or_retest_v1,d8df78957051c9de,25c269cde02debe4,7b30e3d97c41bd58,ed5db2d90d8371c44cbe212d6d16ad117537c9e185a6592a6ca108ece643d8ce,2026-04-24T15:59:00-04:00,2026-04-26T01:55:46.523945+00:00,True,clean,390,390,0,0,0,2025-10-02 15:59:00-04:00,2025-10-02 15:59:00-04:00,False,True,clean,wide,95.0,20,20,25169.0,25036.25,132.75,0.09227871939736347,tier1_pilot,False,False,or_class_wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,or_class_wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,or_class_wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-03,phase6_causal_or_retest_v1,d8df78957051c9de,25c269cde02debe4,7b30e3d97c41bd58,ed5db2d90d8371c44cbe212d6d16ad117537c9e185a6592a6ca108ece643d8ce,2026-04-24T15:59:00-04:00,2026-04-26T01:55:46.523945+00:00,True,clean,390,390,0,0,0,2025-10-03 15:59:00-04:00,2025-10-03 15:59:00-04:00,False,True,clean,tight,15.0,20,20,25166.75,25113.75,53.0,0.39622641509433965,tier1_pilot,False,False,or_class_tight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,no_upside_breakout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,or_class_tight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-06,phase6_causal_or_retest_v1,d8df78957051c9de,25c269cde02debe4,7b30e3d97c41bd58,ed5db2d90d8371c44cbe212d6d16ad117537c9e185a6592a6ca108ece643d8ce,2026-04-24T15:59:00-04:00,2026-04-26T01:55:46.523945+00:00,True,clean,390,390,0,0,0,2025-10-06 15:59:00-04:00,2025-10-06 15:59:00-04:00,False,True,clean,wide,85.0,20,20,25221.75,25117.0,104.75,0.2243436754176611,tier1_pilot,False,False,or_class_wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,or_class_wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,or_class_wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-07,phase6_causal_or_retest_v1,d8df78957051c9de,25c269cde02debe4,7b30e3d97c41bd58,ed5db2d90d8371c44cbe212d6d16ad117537c9e185a6592a6ca108ece643d8ce,2026-04-24T15:59:00-04:00,2026-04-26T01:55:46.523945+00:00,True,clean,390,390,0,0,0,2025-10-07 15:59:00-04:00,2025-10-07 15:59:00-04:00,False,True,clean,tight,10.0,20,20,25263.0,25217.0,46.0,0.625,tier1_pilot,False,False,or_class_tight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,no_upside_breakout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,or_class_tight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-08,phase6_causal_or_retest_v1,d8df78957051c9de,25c269cde02debe4,7b30e3d97c41bd58,ed5db2d90d8371c44cbe212d6d16ad117537c9e185a6592a6ca108ece643d8ce,2026-04-24T15:59:00-04:00,2026-04-26T01:55:46.523945+00:00,True,clean,390,390,0,0,0,2025-10-08 15:59:00-04:00,2025-10-08 15:59:00-04:00,False,True,clean,normal,55.00000000000001,20,20,25152.75,25073.25,79.5,0.7484276729559748,tier1_pilot,False,False,no_retest_signal,2025-10-08 09:47:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,no_retest_signal,2025-10-08 09:47:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,no_retest_signal,2025-10-08 09:47:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
