date,clean,quality,or_class,eligible,reason,or_high,or_low,or_size,breakout_ts,signal_ts,entry_ts,raw_entry,entry_price,stop_price,target_price,exit_ts,raw_exit,exit_price,exit_reason,net_pnl,vwap_at_signal,close_minus_vwap
2026-01-20,True,clean,normal,True,,25357.25,25232.5,124.75,2026-01-20 09:51:00-05:00,2026-01-20 10:59:00-05:00,2026-01-20 11:00:00-05:00,25363.0,25365.5,25325.5,25415.5,2026-01-20 11:10:00-05:00,25415.5,25413.0,target,93.66,25321.43547924883,41.814520751169766
2026-01-21,True,clean,normal,False,no_retest_signal,25223.0,25128.5,94.5,,,,,,,,,,,,,,
2026-01-22,True,clean,normal,False,no_upside_breakout,25732.25,25612.25,120.0,,,,,,,,,,,,,,
2026-01-23,True,clean,normal,False,no_retest_signal,25652.75,25562.5,90.25,,,,,,,,,,,,,,
2026-01-26,True,clean,normal,True,,25827.25,25704.25,123.0,2026-01-26 09:46:00-05:00,2026-01-26 10:13:00-05:00,2026-01-26 10:14:00-05:00,25833.5,25836.0,25796.0,25886.0,2026-01-26 10:21:00-05:00,25886.0,25883.5,target,93.66,25802.403954971764,31.346045028236404
2026-01-27,True,clean,normal,False,no_retest_signal,26012.5,25917.25,95.25,,,,,,,,,,,,,,
2026-01-28,True,clean,tight,False,or_class_tight,26298.5,26213.5,85.0,,,,,,,,,,,,,,
2026-01-29,True,clean,wide,False,or_class_wide,26177.25,25946.0,231.25,,,,,,,,,,,,,,
2026-01-30,True,clean,normal,False,no_upside_breakout,25939.25,25813.0,126.25,,,,,,,,,,,,,,
2026-02-02,True,clean,wide,False,or_class_wide,25734.0,25540.25,193.75,,,,,,,,,,,,,,
2026-02-03,True,clean,wide,False,or_class_wide,25952.5,25721.75,230.75,,,,,,,,,,,,,,
2026-02-04,True,clean,normal,False,no_upside_breakout,25386.5,25230.0,156.5,,,,,,,,,,,,,,
2026-02-05,True,clean,wide,False,or_class_wide,24936.25,24651.75,284.5,,,,,,,,,,,,,,
2026-02-06,True,clean,wide,False,or_class_wide,24927.5,24700.5,227.0,,,,,,,,,,,,,,
2026-02-09,True,clean,wide,False,or_class_wide,25152.5,24955.5,197.0,,,,,,,,,,,,,,
2026-02-10,True,clean,normal,True,,25410.25,25265.25,145.0,2026-02-10 10:06:00-05:00,2026-02-10 10:18:00-05:00,2026-02-10 10:19:00-05:00,25413.25,25415.75,25375.75,25465.75,2026-02-10 10:24:00-05:00,25375.75,25373.25,stop,-86.34,25355.43496869635,57.81503130364945
2026-02-11,True,clean,normal,False,no_upside_breakout,25465.5,25339.0,126.5,,,,,,,,,,,,,,
2026-02-12,True,clean,tight,False,or_class_tight,25393.75,25303.75,90.0,,,,,,,,,,,,,,
2026-02-13,True,clean,wide,False,or_class_wide,24800.0,24578.75,221.25,,,,,,,,,,,,,,
2026-02-17,True,clean,normal,False,no_retest_signal,24815.5,24605.75,209.75,,,,,,,,,,,,,,
2026-02-18,True,clean,tight,False,or_class_tight,24868.75,24752.0,116.75,,,,,,,,,,,,,,
2026-02-19,True,clean,normal,True,,24883.25,24762.5,120.75,2026-02-19 09:53:00-05:00,2026-02-19 10:01:00-05:00,2026-02-19 10:02:00-05:00,24895.0,24897.5,24857.5,24947.5,2026-02-19 10:03:00-05:00,24947.5,24945.0,target,93.66,24840.20112878056,55.7988712194383
2026-02-20,True,clean,wide,False,or_class_wide,24948.75,24677.0,271.75,,,,,,,,,,,,,,
2026-02-23,True,clean,normal,False,no_upside_breakout,25040.0,24880.25,159.75,,,,,,,,,,,,,,
2026-02-24,True,clean,normal,True,,24912.25,24694.0,218.25,2026-02-24 09:45:00-05:00,2026-02-24 10:20:00-05:00,2026-02-24 10:21:00-05:00,24915.0,24917.5,24877.5,24967.5,2026-02-24 10:26:00-05:00,24967.5,24965.0,target,93.66,24851.38566241179,64.11433758820931
2026-02-25,True,clean,tight,False,or_class_tight,25279.75,25156.75,123.0,,,,,,,,,,,,,,
2026-02-26,True,clean,tight,False,or_class_tight,25342.0,25224.75,117.25,,,,,,,,,,,,,,
2026-02-27,True,clean,normal,True,,24910.0,24780.0,130.0,2026-02-27 09:48:00-05:00,2026-02-27 10:01:00-05:00,2026-02-27 10:02:00-05:00,24914.5,24917.0,24877.0,24967.0,2026-02-27 10:07:00-05:00,24967.0,24964.5,target,93.66,24872.81367771935,41.93632228064962
2026-03-02,True,clean,wide,False,or_class_wide,24885.25,24605.25,280.0,,,,,,,,,,,,,,
2026-03-03,True,clean,normal,False,no_retest_signal,24661.0,24502.25,158.75,,,,,,,,,,,,,,
2026-03-04,True,clean,normal,False,signal_filtered,24970.5,24837.25,133.25,,,,,,,,,,,,,,
2026-03-05,True,clean,normal,False,no_retest_signal,25125.25,24985.25,140.0,,,,,,,,,,,,,,
2026-03-06,True,clean,tight,False,or_class_tight,24732.25,24611.75,120.5,,,,,,,,,,,,,,
2026-03-09,True,clean,normal,False,signal_filtered,24526.0,24354.75,171.25,,,,,,,,,,,,,,
2026-03-10,True,clean,tight,False,or_class_tight,25081.0,24959.5,121.5,,,,,,,,,,,,,,
2026-03-11,True,clean,tight,False,or_class_tight,25115.5,25034.5,81.0,,,,,,,,,,,,,,
2026-03-12,True,clean,tight,False,or_class_tight,24834.75,24742.0,92.75,,,,,,,,,,,,,,
2026-03-13,True,clean,normal,False,no_retest_signal,24772.75,24611.0,161.75,,,,,,,,,,,,,,
2026-03-16,True,clean,tight,False,or_class_tight,24717.0,24623.0,94.0,,,,,,,,,,,,,,
2026-03-17,True,clean,tight,False,or_class_tight,24859.0,24746.5,112.5,,,,,,,,,,,,,,
2026-03-18,True,clean,tight,False,or_class_tight,24771.25,24686.0,85.25,,,,,,,,,,,,,,
2026-03-19,True,clean,normal,True,,24239.25,24113.75,125.5,2026-03-19 09:49:00-04:00,2026-03-19 10:31:00-04:00,2026-03-19 10:32:00-04:00,24255.75,24258.25,24218.25,24308.25,2026-03-19 10:34:00-04:00,24308.25,24305.75,target,93.66,24232.692230713248,27.057769286751864
2026-03-20,False,zero_volume_or,unknown,False,zero_volume_or,,,,,,,,,,,,,,,,,
2026-03-23,True,clean,normal,True,,24568.5,24432.5,136.0,2026-03-23 09:49:00-04:00,2026-03-23 10:07:00-04:00,2026-03-23 10:08:00-04:00,24581.25,24583.75,24543.75,24633.75,2026-03-23 10:17:00-04:00,24633.75,24631.25,target,93.66,24536.08790600029,45.662093999708304
2026-03-24,True,clean,wide,False,or_class_wide,24317.0,24140.25,176.75,,,,,,,,,,,,,,
2026-03-25,True,clean,tight,False,or_class_tight,24526.0,24426.0,100.0,,,,,,,,,,,,,,
2026-03-26,True,clean,tight,False,or_class_tight,24158.5,24066.0,92.5,,,,,,,,,,,,,,
2026-03-27,True,clean,normal,False,no_upside_breakout,23664.25,23531.5,132.75,,,,,,,,,,,,,,
2026-03-30,True,clean,wide,False,or_class_wide,23538.0,23374.25,163.75,,,,,,,,,,,,,,
2026-03-31,True,clean,tight,False,or_class_tight,23470.0,23378.75,91.25,,,,,,,,,,,,,,
2026-04-01,True,clean,normal,True,,24194.5,24043.5,151.0,2026-04-01 10:22:00-04:00,2026-04-01 10:47:00-04:00,2026-04-01 10:48:00-04:00,24204.25,24206.75,24166.75,24256.75,2026-04-01 10:53:00-04:00,24256.75,24254.25,target,93.66,24147.963251773286,56.286748226713826
2026-04-02,True,clean,normal,False,no_retest_signal,23819.0,23678.0,141.0,,,,,,,,,,,,,,
2026-04-06,True,clean,normal,True,,24373.75,24245.25,128.5,2026-04-06 09:50:00-04:00,2026-04-06 10:30:00-04:00,2026-04-06 10:31:00-04:00,24383.25,24385.75,24345.75,24435.75,2026-04-06 10:36:00-04:00,24345.75,24343.25,stop,-86.34,24340.97140802391,42.528591976089956
2026-04-07,True,clean,normal,False,no_retest_signal,24303.25,24187.75,115.5,,,,,,,,,,,,,,
2026-04-08,True,clean,wide,False,or_class_wide,25251.75,25089.5,162.25,,,,,,,,,,,,,,
2026-04-09,True,clean,tight,False,or_class_tight,25112.75,25019.0,93.75,,,,,,,,,,,,,,
2026-04-10,True,clean,tight,False,or_class_tight,25372.0,25290.0,82.0,,,,,,,,,,,,,,
2026-04-13,True,clean,tight,False,or_class_tight,25239.25,25174.5,64.75,,,,,,,,,,,,,,
2026-04-14,True,clean,normal,True,,25756.25,25655.5,100.75,2026-04-14 09:45:00-04:00,2026-04-14 10:09:00-04:00,2026-04-14 10:10:00-04:00,25758.5,25761.0,25721.0,25811.0,2026-04-14 10:35:00-04:00,25811.0,25808.5,target,93.66,25730.28130679072,28.2186932092809
2026-04-15,True,clean,tight,False,or_class_tight,26059.5,25982.75,76.75,,,,,,,,,,,,,,
2026-04-16,True,clean,normal,False,no_retest_signal,26453.5,26345.5,108.0,,,,,,,,,,,,,,
2026-04-17,True,clean,tight,False,or_class_tight,26720.75,26629.5,91.25,,,,,,,,,,,,,,
2026-04-20,True,clean,normal,False,no_upside_breakout,26826.0,26732.75,93.25,,,,,,,,,,,,,,
2026-04-21,True,clean,normal,True,,26838.0,26726.25,111.75,2026-04-21 09:59:00-04:00,2026-04-21 10:05:00-04:00,2026-04-21 10:06:00-04:00,26841.75,26844.25,26804.25,26894.25,2026-04-21 10:46:00-04:00,26804.25,26801.75,stop,-86.34,26781.532493586838,59.96750641316248
2026-04-22,True,clean,tight,False,or_class_tight,26892.5,26813.0,79.5,,,,,,,,,,,,,,
2026-04-23,True,clean,normal,True,,27067.75,26964.0,103.75,2026-04-23 09:46:00-04:00,2026-04-23 10:52:00-04:00,2026-04-23 10:53:00-04:00,27068.25,27070.75,27030.75,27120.75,2026-04-23 11:10:00-04:00,27120.75,27118.25,target,93.66,27027.71171539747,40.28828460253135
2026-04-24,True,clean,tight,False,or_class_tight,27260.25,27177.0,83.25,,,,,,,,,,,,,,
