rule_id,family,direction,date,or_class,or_size,signal_ts,entry_ts,entry_price,exit_ts,exit_price,exit_reason,net_pnl,scope,slippage_rt,variant
vwap65_emaslope20|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_signal_ema_slope=20|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2024-06-17,normal,45.75,2024-06-17 10:16:00-04:00,2024-06-17 10:17:00-04:00,19721.0,2024-06-17 10:26:00-04:00,19678.5,stop,-86.34,full_history,5.0,vwap65_emaslope20
vwap65_emaslope20|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_signal_ema_slope=20|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2024-06-25,normal,49.25,2024-06-25 10:00:00-04:00,2024-06-25 10:01:00-04:00,19851.75,2024-06-25 10:33:00-04:00,19899.25,target,93.66,full_history,5.0,vwap65_emaslope20
vwap65_emaslope20|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_signal_ema_slope=20|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2024-07-03,normal,51.5,2024-07-03 10:05:00-04:00,2024-07-03 10:06:00-04:00,20274.25,2024-07-03 11:06:00-04:00,20321.75,target,93.66,full_history,5.0,vwap65_emaslope20
vwap65_emaslope20|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_signal_ema_slope=20|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2024-07-05,normal,54.75,2024-07-05 10:15:00-04:00,2024-07-05 10:16:00-04:00,20497.75,2024-07-05 10:49:00-04:00,20545.25,target,93.66,full_history,5.0,vwap65_emaslope20
vwap65_emaslope20|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_signal_ema_slope=20|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2024-07-10,normal,46.75,2024-07-10 10:04:00-04:00,2024-07-10 10:05:00-04:00,20778.25,2024-07-10 10:36:00-04:00,20735.75,stop,-86.34,full_history,5.0,vwap65_emaslope20
vwap65_emaslope20|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_signal_ema_slope=20|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2024-07-15,normal,70.0,2024-07-15 10:20:00-04:00,2024-07-15 10:21:00-04:00,20669.5,2024-07-15 10:50:00-04:00,20717.0,target,93.66,full_history,5.0,vwap65_emaslope20
vwap65_emaslope20|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_signal_ema_slope=20|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2024-08-27,normal,84.75,2024-08-27 10:00:00-04:00,2024-08-27 10:01:00-04:00,19552.25,2024-08-27 10:24:00-04:00,19599.75,target,93.66,full_history,5.0,vwap65_emaslope20
vwap65_emaslope20|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_signal_ema_slope=20|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2024-08-30,normal,64.0,2024-08-30 10:17:00-04:00,2024-08-30 10:18:00-04:00,19589.75,2024-08-30 10:21:00-04:00,19547.25,stop,-86.34,full_history,5.0,vwap65_emaslope20
vwap65_emaslope20|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_signal_ema_slope=20|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2024-09-04,normal,105.75,2024-09-04 10:16:00-04:00,2024-09-04 10:17:00-04:00,18977.0,2024-09-04 10:17:00-04:00,18934.5,stop,-86.34,full_history,5.0,vwap65_emaslope20
vwap65_emaslope20|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_signal_ema_slope=20|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2024-09-12,normal,79.5,2024-09-12 10:13:00-04:00,2024-09-12 10:14:00-04:00,19314.75,2024-09-12 10:34:00-04:00,19362.25,target,93.66,full_history,5.0,vwap65_emaslope20
vwap65_emaslope20|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_signal_ema_slope=20|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2024-09-17,normal,71.75,2024-09-17 10:53:00-04:00,2024-09-17 10:54:00-04:00,19597.5,2024-09-17 10:58:00-04:00,19555.0,stop,-86.34,full_history,5.0,vwap65_emaslope20
vwap65_emaslope20|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_signal_ema_slope=20|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2024-10-03,normal,111.75,2024-10-03 10:16:00-04:00,2024-10-03 10:17:00-04:00,20057.5,2024-10-03 10:20:00-04:00,20015.0,stop,-86.34,full_history,5.0,vwap65_emaslope20
vwap65_emaslope20|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_signal_ema_slope=20|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2024-10-21,normal,65.25,2024-10-21 10:03:00-04:00,2024-10-21 10:04:00-04:00,20511.75,2024-10-21 10:38:00-04:00,20469.25,stop,-86.34,full_history,5.0,vwap65_emaslope20
vwap65_emaslope20|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_signal_ema_slope=20|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2024-10-22,normal,89.5,2024-10-22 10:04:00-04:00,2024-10-22 10:05:00-04:00,20462.0,2024-10-22 10:06:00-04:00,20509.5,target,93.66,full_history,5.0,vwap65_emaslope20
vwap65_emaslope20|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_signal_ema_slope=20|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2024-10-29,normal,94.75,2024-10-29 10:11:00-04:00,2024-10-29 10:12:00-04:00,20537.75,2024-10-29 10:24:00-04:00,20585.25,target,93.66,full_history,5.0,vwap65_emaslope20
vwap65_emaslope20|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_signal_ema_slope=20|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2024-11-05,normal,96.0,2024-11-05 10:57:00-05:00,2024-11-05 10:58:00-05:00,20259.75,2024-11-05 11:24:00-05:00,20307.25,target,93.66,full_history,5.0,vwap65_emaslope20
vwap65_emaslope20|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_signal_ema_slope=20|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2024-12-02,normal,113.0,2024-12-02 10:59:00-05:00,2024-12-02 11:00:00-05:00,21159.0,2024-12-02 11:37:00-05:00,21206.5,target,93.66,full_history,5.0,vwap65_emaslope20
vwap65_emaslope20|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_signal_ema_slope=20|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2024-12-10,normal,71.25,2024-12-10 10:04:00-05:00,2024-12-10 10:05:00-05:00,21580.25,2024-12-10 10:50:00-05:00,21537.75,stop,-86.34,full_history,5.0,vwap65_emaslope20
vwap65_emaslope20|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_signal_ema_slope=20|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2024-12-18,normal,89.25,2024-12-18 10:10:00-05:00,2024-12-18 10:11:00-05:00,22004.75,2024-12-18 11:19:00-05:00,21962.25,stop,-86.34,full_history,5.0,vwap65_emaslope20
vwap65_emaslope20|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_signal_ema_slope=20|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2025-01-13,normal,84.5,2025-01-13 10:02:00-05:00,2025-01-13 10:03:00-05:00,20798.75,2025-01-13 10:06:00-05:00,20846.25,target,93.66,full_history,5.0,vwap65_emaslope20
vwap65_emaslope20|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_signal_ema_slope=20|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2025-02-11,normal,96.75,2025-02-11 10:12:00-05:00,2025-02-11 10:13:00-05:00,21802.5,2025-02-11 10:45:00-05:00,21850.0,target,93.66,full_history,5.0,vwap65_emaslope20
vwap65_emaslope20|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_signal_ema_slope=20|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2025-02-13,normal,116.0,2025-02-13 10:17:00-05:00,2025-02-13 10:18:00-05:00,21963.5,2025-02-13 10:38:00-05:00,22011.0,target,93.66,full_history,5.0,vwap65_emaslope20
vwap65_emaslope20|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_signal_ema_slope=20|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2025-03-19,normal,107.25,2025-03-19 10:47:00-04:00,2025-03-19 10:48:00-04:00,19624.75,2025-03-19 11:26:00-04:00,19672.25,target,93.66,full_history,5.0,vwap65_emaslope20
vwap65_emaslope20|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_signal_ema_slope=20|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2025-03-27,normal,132.0,2025-03-27 10:17:00-04:00,2025-03-27 10:18:00-04:00,20083.75,2025-03-27 10:35:00-04:00,20131.25,target,93.66,full_history,5.0,vwap65_emaslope20
vwap65_emaslope20|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_signal_ema_slope=20|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2025-04-15,normal,118.75,2025-04-15 10:03:00-04:00,2025-04-15 10:04:00-04:00,19093.5,2025-04-15 10:13:00-04:00,19141.0,target,93.66,full_history,5.0,vwap65_emaslope20
vwap65_emaslope20|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_signal_ema_slope=20|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2025-05-21,normal,95.25,2025-05-21 10:38:00-04:00,2025-05-21 10:39:00-04:00,21402.75,2025-05-21 10:59:00-04:00,21450.25,target,93.66,full_history,5.0,vwap65_emaslope20
vwap65_emaslope20|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_signal_ema_slope=20|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2025-05-22,normal,105.75,2025-05-22 10:27:00-04:00,2025-05-22 10:28:00-04:00,21240.25,2025-05-22 10:54:00-04:00,21197.75,stop,-86.34,full_history,5.0,vwap65_emaslope20
vwap65_emaslope20|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_signal_ema_slope=20|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2025-06-03,normal,85.75,2025-06-03 10:00:00-04:00,2025-06-03 10:01:00-04:00,21612.5,2025-06-03 10:08:00-04:00,21570.0,stop,-86.34,full_history,5.0,vwap65_emaslope20
vwap65_emaslope20|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_signal_ema_slope=20|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2025-06-17,normal,80.5,2025-06-17 10:12:00-04:00,2025-06-17 10:13:00-04:00,21898.0,2025-06-17 10:35:00-04:00,21855.5,stop,-86.34,full_history,5.0,vwap65_emaslope20
vwap65_emaslope20|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_signal_ema_slope=20|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2025-06-26,normal,71.5,2025-06-26 10:24:00-04:00,2025-06-26 10:25:00-04:00,22573.75,2025-06-26 12:01:00-04:00,22621.25,target,93.66,full_history,5.0,vwap65_emaslope20
vwap65_emaslope20|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_signal_ema_slope=20|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2025-07-17,normal,62.5,2025-07-17 10:21:00-04:00,2025-07-17 10:22:00-04:00,23142.5,2025-07-17 10:49:00-04:00,23190.0,target,93.66,full_history,5.0,vwap65_emaslope20
vwap65_emaslope20|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_signal_ema_slope=20|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2025-07-30,normal,59.5,2025-07-30 10:22:00-04:00,2025-07-30 10:23:00-04:00,23513.75,2025-07-30 14:31:00-04:00,23561.25,target,93.66,full_history,5.0,vwap65_emaslope20
vwap65_emaslope20|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_signal_ema_slope=20|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2025-08-06,normal,79.25,2025-08-06 10:02:00-04:00,2025-08-06 10:03:00-04:00,23244.75,2025-08-06 10:21:00-04:00,23202.25,stop,-86.34,full_history,5.0,vwap65_emaslope20
vwap65_emaslope20|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_signal_ema_slope=20|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2025-08-14,normal,82.75,2025-08-14 10:17:00-04:00,2025-08-14 10:18:00-04:00,23936.25,2025-08-14 10:40:00-04:00,23983.75,target,93.66,full_history,5.0,vwap65_emaslope20
vwap65_emaslope20|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_signal_ema_slope=20|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2025-08-21,normal,91.0,2025-08-21 10:16:00-04:00,2025-08-21 10:17:00-04:00,23298.25,2025-08-21 10:29:00-04:00,23345.75,target,93.66,full_history,5.0,vwap65_emaslope20
vwap65_emaslope20|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_signal_ema_slope=20|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2025-08-25,normal,73.5,2025-08-25 10:02:00-04:00,2025-08-25 10:03:00-04:00,23529.5,2025-08-25 11:03:00-04:00,23577.0,target,93.66,full_history,5.0,vwap65_emaslope20
vwap65_emaslope20|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_signal_ema_slope=20|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2025-09-11,normal,86.25,2025-09-11 10:35:00-04:00,2025-09-11 10:36:00-04:00,24008.5,2025-09-11 15:55:00-04:00,24024.0,time_exit,29.66,full_history,5.0,vwap65_emaslope20
vwap65_emaslope20|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_signal_ema_slope=20|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2025-10-22,normal,98.75,2025-10-22 10:01:00-04:00,2025-10-22 10:02:00-04:00,25275.0,2025-10-22 10:12:00-04:00,25232.5,stop,-86.34,full_history,5.0,vwap65_emaslope20
